Id,CountryCode,CountryName,RegionName,RegionCode,UpperRegionName,UpperRegionCode,PlaceName,LocalityName,PostcodeName,NeighborhoodName,StreetName,Latitude,Longitude
41296,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Eindhoven,Oud-Woensel,"5612 RC",Limbeek-Zuid,"Aletta Jacobsplein",51.443474,5.470585
117384,NL,Nederland,Zeeland,ZE,NULL,NULL,Hulst,NULL,"4561 MD",Dullaert,Cromhoutstraat,51.294403,4.053978
29879,NL,Nederland,Flevoland,FL,NULL,NULL,Almere,NULL,"1319 BC",Noorderplassen,Plecht,52.385845,5.184731
57895,NL,Nederland,Overijssel,OV,NULL,NULL,Denekamp,NULL,"7591 CN","Veldkamp en Borchert",Bremstraat,52.380581,7.004479
127015,NL,Nederland,Limburg,LI,NULL,NULL,Roermond,Asenray,"6042 LC",Asenray,Dorpsstraat,51.193535,6.048571
33290,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Oss,NULL,"5342 HC",Willibrordusweg-Oost,Willibrordusweg,51.749786,5.542580
73107,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Woubrugge,NULL,"2481 XC",Woubrugge-West,"Van Hoogstratenlaan",52.169701,4.632162
42333,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Veldhoven,NULL,"5503 TG",D'Ekker,"Oude Kerkhof",51.410942,5.404092
21986,NL,Nederland,Friesland,FR,NULL,NULL,Giekerk,NULL,"9061 DC",NULL,"Eliza Posthumastrjitte",53.241165,5.896568
47011,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Breda,"Breda centrum","4811 SW",Schorsmolen,"Adriaan Van Bergenstraat",51.589931,4.770942
10388,NL,Nederland,Noord-Holland,NH,NULL,NULL,Nieuw-Vennep,NULL,"2151 BP","Nieuw-Vennep West",Eggestraat,52.267883,4.626292
69651,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,Kralingen,"3062 BN","Kralingen Oost",Oranjelaan,51.927505,4.515180
44878,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Tilburg,Oerle,"5021 PD",Zeeheldenbuurt,Oeverstraat,51.549065,5.084958
11505,NL,Nederland,Noord-Holland,NH,NULL,NULL,Heemstede,Heemstede-Centrum,"2102 CP",Schouwbroekerpolder,Strawinskylaan,52.356445,4.630956
102705,NL,Nederland,Gelderland,GE,NULL,NULL,Bennekom,NULL,"6721 XA",Halderbrink,Soetendaalseweg,52.001949,5.667694
22406,NL,Nederland,Friesland,FR,NULL,NULL,Leeuwarden,Binnenstad,"8911 ET","Grote Kerkbuurt",Reijndersbuurt,53.206417,5.797948
526,NL,Nederland,Noord-Holland,NH,NULL,NULL,Hoorn,Kersenboogerd,"1628 XG","Kersenboogerd-Zuid - Buurt 33 06",Pissarrohof,52.655296,5.107252
52242,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Werkendam,NULL,"4251 DC",Werkense,"Korte Gang",51.815205,4.900661
38556,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Helmond,Dierdonk,"5709 PC",Dierdonk,"De Korte Geer",51.493618,5.685725
79156,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,Charlois,"3085 CA",Zuidwijk,Dommelrode,51.871159,4.493323
34123,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Heesch,NULL,"5384 KG",Oranjebuurt,Julianastraat,51.731121,5.520591
43690,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Hapert,NULL,"5527 CM","Hapert Oost",Mars,51.366238,5.257578
39774,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Helmond,Stiphout,"5708 KK",Stiphout-Dorp,Janssenstraat,51.492283,5.616952
70835,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Dordrecht,"Het Reeland","3312 GA","Vogelplein-Aalscholverstraat en omgeving",Bankastraat,51.808540,4.685482
105450,NL,Nederland,Gelderland,GE,NULL,NULL,Ermelo,NULL,"3853 DR",Ermelo-West,Koperwiek,52.289021,5.597497
45124,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Tilburg,Heikant,"5011 HA","Heikant Noord-Oost","De Fallastraat",51.590046,5.091312
37620,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Dussen,NULL,"4271 AE",NULL,"De Croix Hof",51.733315,4.965901
19295,NL,Nederland,Drenthe,DR,NULL,NULL,Beilen,NULL,"9411 CM",NULL,Kalmoes,52.852791,6.508125
95758,NL,Nederland,Gelderland,GE,NULL,NULL,Apeldoorn,Noord,"7316 CJ","De Parken","Generaal Van Heutszlaan",52.222214,5.967367
16649,NL,Nederland,Drenthe,DR,NULL,NULL,Gieten,NULL,"9461 GV",NULL,"Kleine Kamp",52.999596,6.769114
4314,NL,Nederland,Noord-Holland,NH,NULL,NULL,"Bergen aan Zee",NULL,"1865 AN",NULL,"Van Der Wijckplein",52.660091,4.629139
95061,NL,Nederland,Gelderland,GE,NULL,NULL,Baak,NULL,"7223 LB",NULL,"Pastoor Teubnerstraat",52.076099,6.225857
61798,NL,Nederland,Overijssel,OV,NULL,NULL,Haaksbergen,NULL,"7482 ZM","Wolferink 1 en 4","Emanuel De Wittestraat",52.161457,6.724583
21384,NL,Nederland,Friesland,FR,NULL,NULL,Wolvega,NULL,"8471 BL",Wolvega-Stuyversantbuurt,"Willem Lodewijkstraat",52.879704,5.998192
28639,NL,Nederland,Flevoland,FL,NULL,NULL,Lelystad,Waterwijk-Landerijen,"8226 LP",Rivierenbuurt,Maasstraat,52.488834,5.496554
17734,NL,Nederland,Drenthe,DR,NULL,NULL,Emmen,Rietlanden,"7827 HJ",Rietlanden,Slechtvalk,52.749432,6.891703
30849,NL,Nederland,Flevoland,FL,NULL,NULL,Dronten,NULL,"8253 VW","De Gilden","Jeroen Boschstraat",52.532597,5.685717
51924,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Boxtel,NULL,"5283 BR",Boxtel-Oost,Octogoon,51.586479,5.331967
67507,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Alblasserdam,Blokweer,"2951 HH","Blokweer Zuid",Schildmos,51.869858,4.663903
133891,NL,Nederland,Limburg,LI,NULL,NULL,"Berg en Terblijt",NULL,"6325 PB",Terblijt,Lindenstraat,50.854179,5.789258
140225,NL,Nederland,Utrecht,UT,NULL,NULL,IJsselstein,NULL,"3402 JJ",IJsselveld-West,Phobos,52.031628,5.044419
5888,NL,Nederland,Noord-Holland,NH,NULL,NULL,"Den Helder","De Schooten","1785 NG",Walvisvaarderbuurt,Commandeursplein,52.939713,4.773400
33204,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Oss,Schadewijk,"5348 TL","Verzetsheldenbuurt II","Johannes Poststraat",51.771671,5.543967
56475,NL,Nederland,Overijssel,OV,NULL,NULL,Zwolle,Schelle,"8016 NB",Oldenelerbroek,Janninkmarke,52.475574,6.101542
74262,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Den Haag",Leidschenveen,"2492 PH","De Vissen",Kuifduikerstraat,52.065224,4.415277
129942,NL,Nederland,Limburg,LI,NULL,NULL,Nuth,NULL,"6361 CT",NULL,Kennedylaan,50.912518,5.881869
142566,NL,Nederland,Utrecht,UT,NULL,NULL,Utrecht,"Leidsche Rijn","3544 NK","Het Zand-West",Dudoksingel,52.091507,5.042518
55230,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Steensel,NULL,"5524 BS",NULL,"Het Erf",51.376698,5.356991
113655,NL,Nederland,Groningen,GR,NULL,NULL,Haren,Haren,"9752 VC",Haren-Zuidwest,Meerkoetweg,53.161678,6.609930
78508,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Den Haag",Loosduinen,"2552 CD","Kom Loosduinen",Viandenstraat,52.052780,4.236420
92198,NL,Nederland,Gelderland,GE,NULL,NULL,Winterswijk,NULL,"7101 JJ",Winterswijk-Zuidoost,"De Huininkmaat",51.966724,6.730475
84700,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Middelharnis,NULL,"3241 GE","Middelharnis centrum","Dirk Bosstraat",51.760014,4.155950
94769,NL,Nederland,Gelderland,GE,NULL,NULL,Zutphen,Noordveen,"7203 AW","Deventerweg en Polbeek",Deventerachterpad,52.152569,6.208169
95067,NL,Nederland,Gelderland,GE,NULL,NULL,Brummen,NULL,"6971 AE","Brummen Centrum",Kerkstraat,52.087234,6.158507
133210,NL,Nederland,Limburg,LI,NULL,NULL,Horst,NULL,"5961 RM","De Afhang",Janssenweg,51.456352,6.038921
101537,NL,Nederland,Gelderland,GE,NULL,NULL,Weurt,NULL,"6551 DR","Weurt-Buitengebied Zuid",Reekstraat,51.856449,5.790430
30911,NL,Nederland,Flevoland,FL,NULL,NULL,Almere,"Almere Hout","1349 EV","Overig Almere Hout","Charlotte Bühlerweg",52.330811,5.319052
107617,NL,Nederland,Gelderland,GE,NULL,NULL,Beek,NULL,"6573 CG",Beek-West,Nesciostraat,51.832588,5.922105
24396,NL,Nederland,Friesland,FR,NULL,NULL,Sneek,NULL,"8604 VV",Stadsfenne,"De Strikel",53.040215,5.685704
79010,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Barendrecht,Voordijk,"2993 TP",Voordijk,Noorderhoeve,51.856052,4.505399
86595,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Wateringen,NULL,"2291 SE","Hofwijk en Oranjehof","Pieter Van Der Plasstraat",52.022778,4.269429
135432,NL,Nederland,Utrecht,UT,NULL,NULL,Amersfoort,Schuilenburg,"3816 TW",Verdiweg,Otelloplaats,52.149994,5.411728
109908,NL,Nederland,Gelderland,GE,NULL,NULL,Twello,NULL,"7392 AX",Twello-Zuid,Winterakoniet,52.237137,6.122989
96597,NL,Nederland,Gelderland,GE,NULL,NULL,Vaassen,NULL,"8172 GT",Woestijnweg,"Van Riebeeckstraat",52.282459,5.959926
125886,NL,Nederland,Limburg,LI,NULL,NULL,Schinveld,Onderbanken,"6451 DE",NULL,"Pastoor Jacobsstraat",50.964958,5.983487
128042,NL,Nederland,Limburg,LI,NULL,NULL,Nieuwstadt,NULL,"6118 GJ",Cristina,Randenborgweg,51.035858,5.868638
90089,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Leiden,Roodenburgerdistrict,"2314 VP",Meerburg,Meerburgerkade,52.152699,4.514835
61420,NL,Nederland,Overijssel,OV,NULL,NULL,Bornerbroek,NULL,"7627 LL",NULL,Meijerskamp,52.310337,6.653993
9945,NL,Nederland,Noord-Holland,NH,NULL,NULL,Kudelstaart,NULL,"1433 JC",NULL,Gozewijnstraat,52.231773,4.746123
113786,NL,Nederland,Groningen,GR,NULL,NULL,Groningen,Noorddijk,"9731 CH",Oosterhoogebrug,Zwanebloemstraat,53.228130,6.597769
21073,NL,Nederland,Friesland,FR,NULL,NULL,Oosterwolde,NULL,"8431 BP",Oosterwolde-Slatten,Scholdenweg,52.985092,6.283145
85197,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Zuidland,NULL,"3214 ER",Kerckhoek,Kerckhoek,51.817089,4.263665
126829,NL,Nederland,Limburg,LI,NULL,NULL,Voerendaal,"Wijk02 Kunrade","6367 BW",Kunrade,Bautseplein,50.879383,5.938915
95669,NL,Nederland,Gelderland,GE,NULL,NULL,Apeldoorn,Zuid,"7331 NT",Staatsliedenkwartier,"Casper Fagelstraat",52.195625,5.977107
117996,NL,Nederland,Zeeland,ZE,NULL,NULL,Sint-Maartensdijk,NULL,"4695 JK",NULL,Kluutlaan,51.543392,4.074649
126902,NL,Nederland,Limburg,LI,NULL,NULL,Wittem,NULL,"6286 BS",Nijswiller,Westhoek,50.808643,5.954846
99937,NL,Nederland,Gelderland,GE,NULL,NULL,Huissen,NULL,"6852 CV",Zilverkamp,Waterlinie,51.944202,5.931060
29481,NL,Nederland,Flevoland,FL,NULL,NULL,Almere,NULL,"1326 GG",Parkwijk,Perzikstraat,52.369827,5.251174
82246,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Spijkenisse,Maaswijk,"3207 VC",Maaswijk-Noordoost,"Annie Van Eesstraat",51.837616,4.363336
85481,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Capelle aan den IJssel",Rivium,"2909 TH",Fascinatio-west,Flatusstraat,51.918419,4.541847
92621,NL,Nederland,Gelderland,GE,NULL,NULL,Aalten,NULL,"7122 AP","Aalten-kern Zuid 1",Industriestraat,51.919857,6.577223
57715,NL,Nederland,Overijssel,OV,NULL,NULL,Kampen,NULL,"8261 GN",NULL,Broederstraat,52.558350,5.915509
133801,NL,Nederland,Limburg,LI,NULL,NULL,Geleen,NULL,"6164 VZ",Geleen-Zuid,Leeuwenhoekstraat,50.955551,5.830188
30676,NL,Nederland,Flevoland,FL,NULL,NULL,Ens,NULL,"8307 NB",NULL,Chrysant,52.639862,5.835137
71114,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Dordrecht,Wielwijk,"3317 NH","Van Kinsbergenstraat en omgeving","Reeweg Zuid",51.784184,4.658535
89806,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Sassenheim,"Warmond buiten","2171 KW","Warmond buitengebied-Oosteinde",Stationslaan,52.214912,4.514381
